CustomerID,Gender,WinLossRatio,Tenure,NumberActiveGames,Platform,PaymentMethod,MonthlySpend,TimeWindow,Churn
4130-MZLCC,Female,0.029717346,5,2,Facebook,Bank transfer (automatic),197.8239367,202207-202209,No
0314-TKOSI,Female,0.997594737,6,2,Facebook,Mailed check,181.3236627,202207-202209,No
8229-MYEJZ,Female,0.773102457,10,2,Facebook,Electronic check,195.3125,202207-202209,No
2080-SRCDE,Female,0.236231786,1,4,Facebook,Mailed check,393.7007874,202207-202209,No
9577-WJVCQ,Female,0.217373244,68,4,Facebook,Mailed check,183.6547291,202207-202209,No
9512-UIBFX,Male,0.586003205,18,2,Facebook,Mailed check,105.0972149,202207-202209,Yes
6202-DYYFX,Female,0.169012844,22,4,GoogleAds,Credit card (automatic),131.5789474,202207-202209,No
3808-HFKDE,Female,0.628094324,20,2,Facebook,Electronic check,225.4791432,202207-202209,No
5583-SXDAG,Male,0.884016406,1,2,Facebook,Electronic check,142.8571429,202207-202209,Yes
3488-PGMQJ,Male,0.627036042,8,2,Facebook,Electronic check,134.2281879,202207-202209,Yes
3580-REOAC,Male,0.182719675,10,2,Facebook,Credit card (automatic),222.9654404,202207-202209,Yes
7534-BFESC,Male,0.757948098,24,4,Facebook,Electronic check,131.4060447,202207-202209,Yes
3727-OWVYD,Male,0.230692864,35,2,GoogleAds,Mailed check,163.3986928,202207-202209,No
2294-SALNE,Male,0.781626792,23,2,GoogleAds,Mailed check,115.2073733,202207-202209,No
4847-TAJYI,Female,0.465563074,6,2,Facebook,Electronic check,111.919418,202207-202209,No
1563-IWQEX,Female,0.182375416,12,2,Facebook,Mailed check,507.6142132,202207-202209,No
8203-XJZRC,Male,0.520349802,1,2,Facebook,Mailed check,493.8271605,202207-202209,No
6556-DBKZF,Female,0.54432598,71,2,Instagram,Electronic check,131.4924392,202207-202209,No
6851-WEFYX,Male,0.676047667,35,4,Facebook,Electronic check,99.20634921,202207-202209,No
2985-JUUBZ,Male,0.630119965,40,4,Facebook,Electronic check,134.1381623,202207-202209,No
6390-DSAZX,Female,0.894461558,1,2,Facebook,Mailed check,135.8695652,202207-202209,Yes
0895-LMRSF,Male,0.416256831,23,2,GoogleAds,Bank transfer (automatic),154.0832049,202207-202209,No
8098-LLAZX,Female,0.466548248,4,4,Facebook,Electronic check,104.7668937,202207-202209,Yes
8266-VBFQL,Male,0.504431384,4,2,Facebook,Electronic check,110.619469,202207-202209,No
8181-YHCMF,Female,0.400719205,68,1,Instagram,Credit card (automatic),165.8374793,202207-202209,No
2240-HSJQD,Male,0.928906741,38,4,Facebook,Mailed check,122.1747098,202207-202209,No
1248-DYXUB,Male,0.114537362,52,4,Instagram,Mailed check,403.2258065,202207-202209,No
0265-EDXBD,Male,0.399560898,32,4,Facebook,Electronic check,133.5113485,202207-202209,Yes
4115-BNPJY,Male,0.048667407,29,2,Instagram,Mailed check,132.3626737,202207-202209,No
3167-SNQPL,Male,0.688484626,38,4,Facebook,Electronic check,98.86307464,202207-202209,No
4091-TVOCN,Male,0.542325601,48,4,GoogleAds,Credit card (automatic),126.984127,202207-202209,No
1098-TDVUQ,Female,0.349933614,1,2,Facebook,Bank transfer (automatic),519.4805195,202207-202209,No
7277-OZCGZ,Female,0.618308485,22,2,Facebook,Electronic check,112.2964627,202207-202209,No
1557-EMYVT,Female,0.111505831,43,4,Instagram,Credit card (automatic),86.91873099,202207-202209,No
2799-ARNLO,Female,0.304567444,5,2,Facebook,Electronic check,144.1961067,202207-202209,No
7563-BIUPC,Male,0.895179518,5,2,Facebook,Electronic check,124.0694789,202207-202209,Yes
5027-YOCXN,Male,0.903481104,51,4,GoogleAds,Credit card (automatic),90.86778737,202207-202209,No
3973-SKMLN,Male,0.867220208,71,2,Instagram,Credit card (automatic),502.5125628,202207-202209,No
2321-OMBXY,Female,0.365257553,38,2,GoogleAds,Credit card (automatic),124.5330012,202207-202209,Yes
2840-XANRC,Male,0.976245309,24,2,Facebook,Electronic check,107.3537305,202207-202209,Yes
6745-JEFZB,Male,0.054274177,35,4,Facebook,Credit card (automatic),109.2896175,202207-202209,No
5020-ZSTTY,Female,0.900792015,54,4,GoogleAds,Bank transfer (automatic),121.2856277,202207-202209,Yes
9880-TDQAC,Female,0.461213765,72,1,Instagram,Electronic check,166.6666667,202207-202209,No
8705-WZCYL,Male,0.907464295,1,2,Facebook,Electronic check,223.2142857,202207-202209,No
7102-JJVTX,Female,0.447566865,9,2,GoogleAds,Mailed check,205.7613169,202207-202209,No
8626-PTQGE,Male,0.857258927,69,1,Instagram,Bank transfer (automatic),166.5278934,202207-202209,No
4983-CLMLV,Female,0.091160555,52,4,Facebook,Credit card (automatic),97.37098345,202207-202209,No
5701-YVSVF,Female,0.303040942,11,2,Facebook,Electronic check,120.6272618,202207-202209,No
5804-LEPIM,Female,0.681196835,2,2,Facebook,Electronic check,142.1464108,202207-202209,Yes
5697-GOMBF,Female,0.654391165,28,1,Facebook,Electronic check,278.551532,202207-202209,No
2739-CACDQ,Female,0.171674437,17,4,Facebook,Credit card (automatic),120.9921355,202207-202209,No
9385-EHGDO,Female,0.056341303,35,2,Instagram,Mailed check,503.7783375,202207-202209,No
9498-FIMXL,Female,0.636846383,8,2,GoogleAds,Mailed check,520.8333333,202207-202209,No
2379-GYFLQ,Male,0.212349934,46,4,GoogleAds,Credit card (automatic),105.374078,202207-202209,No
0122-OAHPZ,Female,0.02753952,7,4,Facebook,Electronic check,135.4096141,202207-202209,Yes
2868-SNELZ,Female,0.671237665,2,4,Facebook,Mailed check,124.0694789,202207-202209,Yes
4322-RCYMT,Male,0.285975657,68,4,GoogleAds,Bank transfer (automatic),131.9261214,202207-202209,Yes
6680-NENYN,Female,0.726994985,43,4,Instagram,Electronic check,95.60229446,202207-202209,Yes
2088-IEBAU,Female,0.468689041,68,4,Instagram,Electronic check,113.4429949,202207-202209,No
7982-VCELR,Female,0.556509507,36,2,Facebook,Credit card (automatic),105.4852321,202207-202209,No
1343-EHPYB,Male,0.202508262,63,4,Facebook,Electronic check,96.71179884,202207-202209,Yes
6035-BXTTY,Female,0.963258815,32,2,Facebook,Bank transfer (automatic),182.9826167,202207-202209,No
6885-PKOAM,Female,0.115874497,71,4,Instagram,Credit card (automatic),116.6180758,202207-202209,No
7520-HQWJU,Female,0.018271908,66,4,Facebook,Bank transfer (automatic),148.2579689,202207-202209,No
9639-BUJXT,Male,0.240894865,63,2,GoogleAds,Mailed check,487.804878,202207-202209,No
5924-SNGKP,Female,0.557952634,41,2,GoogleAds,Credit card (automatic),493.8271605,202207-202209,No
0021-IKXGC,Female,0.916648664,1,4,Facebook,Electronic check,138.6962552,202207-202209,No
2034-GDRCN,Female,0.293691637,2,2,Facebook,Electronic check,110.619469,202207-202209,Yes
8966-SNIZF,Female,0.033475804,70,2,Instagram,Bank transfer (automatic),514.1388175,202207-202209,No
6243-OZGFH,Female,0.341082356,23,1,Facebook,Electronic check,222.4694105,202207-202209,No
4654-DLAMQ,Female,0.678631452,64,2,GoogleAds,Bank transfer (automatic),103.0927835,202207-202209,No
0513-RBGPE,Male,0.069467661,37,4,Instagram,Credit card (automatic),159.2356688,202207-202209,No
5160-UXJED,Male,0.341319495,17,2,GoogleAds,Mailed check,224.2152466,202207-202209,No
4115-NZRKS,Female,0.737420697,7,2,Facebook,Electronic check,112.1704992,202207-202209,No
0219-YTZUE,Male,0.270788114,4,4,Facebook,Bank transfer (automatic),117.9245283,202207-202209,Yes
0623-IIHUG,Female,0.095349244,21,1,Facebook,Electronic check,238.6634845,202207-202209,Yes
4572-DVCGN,Female,0.164963642,10,2,Facebook,Bank transfer (automatic),124.6105919,202207-202209,Yes
3351-NGXYI,Female,0.71768248,16,4,Facebook,Electronic check,184.8428835,202207-202209,No
8984-EYLLL,Male,0.762739589,64,4,Instagram,Electronic check,95.01187648,202207-202209,No
9057-MSWCO,Male,0.650179793,27,1,Facebook,Credit card (automatic),325.203252,202207-202209,Yes
9833-TGFHX,Male,0.954793722,42,4,GoogleAds,Electronic check,102.9866117,202207-202209,No
9294-TDIPC,Male,0.279008499,5,2,Facebook,Mailed check,495.049505,202207-202209,No
5229-DTFYB,Female,0.916464773,41,2,Instagram,Bank transfer (automatic),101.2145749,202207-202209,No
0104-PPXDV,Male,0.40733804,58,2,GoogleAds,Credit card (automatic),198.8071571,202207-202209,No
5176-LMJXE,Female,0.976368123,47,2,Instagram,Mailed check,486.6180049,202207-202209,No
3583-KRKMD,Male,0.090818821,18,2,Facebook,Bank transfer (automatic),131.7523057,202207-202209,No
1010-DIAUQ,Male,0.763638729,5,2,Facebook,Bank transfer (automatic),103.626943,202207-202209,Yes
9069-LGEUL,Male,0.227352083,23,2,Facebook,Bank transfer (automatic),166.8056714,202207-202209,No
7302-ZHMHP,Female,0.27249432,1,2,Facebook,Mailed check,522.1932115,202207-202209,No
9571-EDEBV,Male,0.546212711,71,4,GoogleAds,Credit card (automatic),101.3684744,202207-202209,No
3520-FJGCV,Male,0.128428481,72,4,Instagram,Credit card (automatic),88.80994671,202207-202209,No
6563-VRERX,Male,0.353968601,33,2,GoogleAds,Mailed check,485.4368932,202207-202209,No
0259-GBZSH,Male,0.570446968,2,4,Facebook,Electronic check,116.7542323,202207-202209,Yes
6122-EFVKN,Male,0.540438924,24,1,Instagram,Mailed check,279.7202797,202207-202209,No
2805-EDJPQ,Female,0.4324554,56,4,GoogleAds,Credit card (automatic),100.2506266,202207-202209,No
6862-CQUMB,Male,0.301441276,37,2,Facebook,Credit card (automatic),104.0582726,202207-202209,No
7156-MXBJE,Female,0.146535964,43,4,GoogleAds,Credit card (automatic),117.5088132,202207-202209,No
6158-HDPXZ,Male,0.43660694,1,1,Facebook,Mailed check,394.4773176,202207-202209,No
9601-BRXPO,Female,0.324107832,25,4,Facebook,Bank transfer (automatic),95.28346832,202207-202209,Yes
2863-IMQDR,Female,0.18620837,61,4,Instagram,Electronic check,111.5448968,202207-202209,No
5686-CMAWK,Male,0.87005149,17,4,GoogleAds,Electronic check,115.2737752,202207-202209,No
5651-CRHKQ,Female,0.230038063,41,2,GoogleAds,Bank transfer (automatic),116.0092807,202207-202209,No
6905-NIQIN,Male,0.150912601,1,2,Facebook,Mailed check,197.4333662,202207-202209,Yes
8204-YJCLA,Male,0.675223095,72,1,Instagram,Bank transfer (automatic),154.3209877,202207-202209,No
5167-ZFFMM,Male,0.49616101,1,4,Facebook,Credit card (automatic),110.0715465,202207-202209,Yes
6583-SZVGP,Male,0.271658757,48,4,Instagram,Bank transfer (automatic),92.50693802,202207-202209,No
4895-TMWIR,Male,0.231151491,11,2,Facebook,Mailed check,501.2531328,202207-202209,Yes
0533-BNWKF,Female,0.433161258,55,4,Facebook,Electronic check,117.0275015,202207-202209,Yes
1708-PBBOA,Female,0.573087156,42,1,GoogleAds,Electronic check,182.6484018,202207-202209,No
8782-LKFPK,Male,0.896731445,44,4,Facebook,Mailed check,110.619469,202207-202209,No
5522-JBWMO,Male,0.937183921,1,2,Facebook,Electronic check,227.2727273,202207-202209,No
3597-MVHJT,Female,0.43089976,27,4,Facebook,Bank transfer (automatic),104.6025105,202207-202209,No
9774-NRNAU,Male,0.351790575,27,4,Facebook,Bank transfer (automatic),117.9245283,202207-202209,No
0224-RLWWD,Female,0.234197635,2,2,Facebook,Electronic check,225.7336343,202207-202209,No
9967-ATRFS,Female,0.510151457,19,2,Facebook,Mailed check,502.5125628,202207-202209,No
3951-NJCVI,Female,0.109368702,42,4,Facebook,Electronic check,105.2077854,202207-202209,No
2977-CEBSX,Female,0.587127762,66,4,Instagram,Credit card (automatic),111.049417,202207-202209,No
0177-PXBAT,Male,0.489754403,33,4,Facebook,Bank transfer (automatic),90.99181074,202207-202209,No
6599-CEBNN,Female,0.986102378,34,2,Facebook,Credit card (automatic),135.2265044,202207-202209,Yes
2519-ERQOJ,Male,0.569544801,33,1,Facebook,Electronic check,183.1501832,202207-202209,No
5876-QMYLD,Female,0.388885422,23,2,GoogleAds,Mailed check,498.7531172,202207-202209,No
2277-AXSDC,Female,0.479854692,32,2,GoogleAds,Bank transfer (automatic),506.3291139,202207-202209,No
9442-JTWDL,Female,0.32397488,11,2,GoogleAds,Credit card (automatic),498.7531172,202207-202209,No
0979-PHULV,Male,0.307582234,69,4,Facebook,Credit card (automatic),100.5530417,202207-202209,Yes
3067-SVMTC,Female,0.10522793,68,2,GoogleAds,Bank transfer (automatic),178.8908766,202207-202209,No
5495-GPSRW,Male,0.21050413,20,2,Instagram,Mailed check,507.6142132,202207-202209,No
7606-BPHHN,Male,0.832715936,72,2,Instagram,Credit card (automatic),505.0505051,202207-202209,No
4742-DRORA,Male,0.218417695,60,4,GoogleAds,Bank transfer (automatic),104.8218029,202207-202209,No
0111-KLBQG,Male,0.222617995,32,2,Facebook,Mailed check,106.4395955,202207-202209,No
4800-VHZKI,Female,0.12580823,1,2,Facebook,Mailed check,502.5125628,202207-202209,Yes
7989-CHGTL,Male,0.061493703,1,2,Facebook,Mailed check,510.2040816,202207-202209,Yes
0334-GDDSO,Male,0.051733599,3,4,Facebook,Electronic check,122.92563,202207-202209,Yes
4163-NCJAK,Female,0.574301267,46,4,GoogleAds,Bank transfer (automatic),408.997955,202207-202209,No
5233-AOZUF,Female,0.985594843,29,4,Facebook,Electronic check,133.4222815,202207-202209,No
5973-EJGDP,Male,0.566482674,51,4,Facebook,Electronic check,114.4819691,202207-202209,No
1996-DBMUS,Female,0.438093466,48,2,Facebook,Bank transfer (automatic),141.5428167,202207-202209,No
7916-VCCPB,Female,0.149350268,16,2,Facebook,Bank transfer (automatic),136.5187713,202207-202209,No
4686-GEFRM,Male,0.866304196,70,4,Instagram,Bank transfer (automatic),101.3171226,202207-202209,No
5249-QYHEX,Female,0.158952728,40,4,Instagram,Mailed check,403.2258065,202207-202209,No
0578-SKVMF,Female,0.63625758,22,2,Facebook,Electronic check,120.0480192,202207-202209,Yes
5564-NEMQO,Female,0.549426826,1,2,Facebook,Bank transfer (automatic),132.8021248,202207-202209,Yes
2233-FAGXV,Female,0.568030917,5,4,Facebook,Mailed check,411.5226337,202207-202209,No
5605-IYGFG,Female,0.961222918,7,2,Facebook,Bank transfer (automatic),143.1639227,202207-202209,No
7663-ZTEGJ,Male,0.534816458,29,4,GoogleAds,Credit card (automatic),99.45300845,202207-202209,No
3935-TBRZZ,Male,0.554815942,44,4,GoogleAds,Mailed check,389.1050584,202207-202209,No
8111-BKVDS,Female,0.780975496,10,1,Facebook,Bank transfer (automatic),245.7002457,202207-202209,No
2055-SIFSS,Female,0.214800934,55,4,Facebook,Bank transfer (automatic),193.6108422,202207-202209,No
2806-MLNTI,Male,0.324237395,52,4,GoogleAds,Bank transfer (automatic),95.14747859,202207-202209,No
8734-DKSTZ,Female,0.841866031,10,4,Facebook,Electronic check,116.3467132,202207-202209,No
4360-PNRQB,Male,0.105064157,18,4,Facebook,Bank transfer (automatic),132.2751323,202207-202209,No
6152-ONASV,Female,0.362397262,68,4,GoogleAds,Bank transfer (automatic),171.6738197,202207-202209,No
9063-ZGTUY,Female,0.505991089,61,2,Facebook,Mailed check,515.4639175,202207-202209,Yes
7781-HVGMK,Female,0.419711622,72,1,Instagram,Credit card (automatic),153.3742331,202207-202209,No
2181-UAESM,Male,0.497602161,2,2,Facebook,Electronic check,187.090739,202207-202209,No
2957-LOLHO,Male,0.106353026,12,2,Facebook,Bank transfer (automatic),220.2643172,202207-202209,Yes
6048-NJXHX,Male,0.852082356,41,2,Instagram,Electronic check,506.3291139,202207-202209,No
2320-SLKMB,Female,0.621071641,26,1,Facebook,Credit card (automatic),224.9718785,202207-202209,No
4980-URKXC,Male,0.782659814,36,2,GoogleAds,Bank transfer (automatic),479.616307,202207-202209,No
4376-KFVRS,Male,0.403047223,72,4,Instagram,Credit card (automatic),87.68084174,202207-202209,No
5886-VLQVU,Male,0.018487438,35,4,Facebook,Bank transfer (automatic),111.2966055,202207-202209,No
3577-AMVUX,Male,0.129227794,1,2,Facebook,Mailed check,181.6530427,202207-202209,No
0771-WLCLA,Female,0.421339539,16,4,Facebook,Electronic check,88.53474989,202207-202209,No
5628-RKIFK,Female,0.434940447,49,4,Facebook,Credit card (automatic),98.4736583,202207-202209,No
0206-TBWLC,Female,0.131920815,54,4,GoogleAds,Mailed check,87.22197994,202207-202209,No
2937-FTHUR,Female,0.954968782,18,4,Facebook,Electronic check,154.3209877,202207-202209,No
1910-FMXJM,Female,0.886848155,36,2,Facebook,Electronic check,124.3781095,202207-202209,No
7752-XUSCI,Female,0.14508184,60,4,Facebook,Electronic check,94.42870633,202207-202209,Yes
4110-PFEUZ,Female,0.218977906,1,2,Facebook,Mailed check,143.7814522,202207-202209,Yes
0732-OCQOC,Female,0.724450243,52,4,Instagram,Bank transfer (automatic),399.2015968,202207-202209,No
5168-MSWXT,Male,0.962012437,8,2,Facebook,Electronic check,105.5408971,202207-202209,No
1090-ESELR,Male,0.558231533,72,2,Instagram,Bank transfer (automatic),94.78672986,202207-202209,No
8592-PLTMQ,Female,0.060342127,64,4,GoogleAds,Mailed check,404.8582996,202207-202209,No
5760-WRAHC,Female,0.710267815,22,2,Facebook,Mailed check,143.3691756,202207-202209,No
8847-GEOOQ,Male,0.735150499,60,1,Facebook,Bank transfer (automatic),166.1129568,202207-202209,No
0256-LTHVJ,Female,0.834497611,28,2,Facebook,Electronic check,123.3806292,202207-202209,Yes
4785-FCIFB,Female,0.33371303,61,4,Instagram,Mailed check,409.8360656,202207-202209,No
8313-NDOIA,Female,0.030104909,24,4,Facebook,Electronic check,96.01536246,202207-202209,No
5149-CUZUJ,Male,0.610272926,28,2,GoogleAds,Bank transfer (automatic),107.6426265,202207-202209,No
0942-KOWSM,Female,0.231472179,30,2,Instagram,Bank transfer (automatic),123.7623762,202207-202209,No
4237-CLSMM,Male,0.59868541,2,2,Facebook,Mailed check,500,202207-202209,No
1452-VOQCH,Male,0.572125454,1,4,Facebook,Electronic check,133.1557923,202207-202209,No
4719-UMSIY,Male,0.462816547,6,2,Facebook,Mailed check,508.9058524,202207-202209,No
6614-VBEGU,Female,0.333221825,24,2,Facebook,Bank transfer (automatic),143.9884809,202207-202209,No
0880-TKATG,Male,0.362659555,4,4,Facebook,Electronic check,98.86307464,202207-202209,Yes
3811-VBYBZ,Male,0.649223156,7,4,Facebook,Electronic check,100.2004008,202207-202209,Yes
1480-BKXGA,Male,0.645088436,72,4,Instagram,Bank transfer (automatic),86.16975442,202207-202209,No
2996-XAUVF,Male,0.039392669,70,1,Instagram,Mailed check,249.6878901,202207-202209,No
9076-AXYIK,Male,0.730920245,64,4,Instagram,Electronic check,97.94319295,202207-202209,No
5968-XQIVE,Male,0.936857959,72,4,GoogleAds,Electronic check,111.4827202,202207-202209,No
8896-RAZCR,Female,0.124558747,44,2,Instagram,Mailed check,502.5125628,202207-202209,No
4640-UHDOS,Female,0.59837549,13,2,Facebook,Electronic check,178.7310098,202207-202209,Yes
4933-IKULF,Female,0.999599766,17,2,GoogleAds,Mailed check,484.2615012,202207-202209,No
3583-EKAPL,Male,0.785647934,1,2,Facebook,Electronic check,181.8181818,202207-202209,Yes
1304-BCCFO,Male,0.735696799,9,2,Facebook,Mailed check,142.7551749,202207-202209,No
4104-PVRPS,Male,0.835466295,24,2,Facebook,Mailed check,186.5671642,202207-202209,No
9399-APLBT,Female,0.653228551,1,2,Facebook,Electronic check,133.8688086,202207-202209,Yes
2359-KMGLI,Male,0.794807854,24,4,Facebook,Electronic check,124.6105919,202207-202209,Yes
3780-DDGSE,Male,0.911847331,35,2,Facebook,Electronic check,131.4924392,202207-202209,No
4431-EDMIQ,Female,0.295994979,7,2,Facebook,Electronic check,132.1003963,202207-202209,No
0306-JAELE,Male,0.274191522,5,2,Facebook,Electronic check,104.0582726,202207-202209,Yes
6227-HWPWX,Female,0.661272676,15,2,Facebook,Bank transfer (automatic),144.9275362,202207-202209,Yes
0486-LGCCH,Male,0.942507943,11,2,Instagram,Mailed check,508.9058524,202207-202209,No
0447-BEMNG,Female,0.32390985,48,1,Facebook,Bank transfer (automatic),220.7505519,202207-202209,Yes
4612-SSVHJ,Female,0.97013032,20,2,Facebook,Electronic check,122.7747084,202207-202209,No
5168-MQQCA,Female,0.659761907,72,4,GoogleAds,Bank transfer (automatic),92.16589862,202207-202209,No
